Store_Ratio,Basket_Ratio,Score_4,popularity
0.878,0.545,120.03,4
0.4529999999999999,0.5329999999999999,89.98299999999999,4
0.114,0.0178,74.44800000000001,4
0.598,0.0979,101.52,4
0.594,0.299,124.248,4
0.753,0.205,97.932,3
0.638,0.599,90.041,4
0.481,0.267,117.64,3
0.484,0.151,137.434,4
0.445,0.0418,133.19799999999998,4
0.565,0.894,182.262,4
0.532,0.14,145.975,4
0.6759999999999999,0.634,134.04,1
0.797,0.7190000000000001,101.0,4
0.502,0.0854,136.9,3
0.5760000000000001,0.46,176.185,4
0.495,0.359,77.102,4
0.444,0.305,131.126,4
0.321,0.787,158.576,4
0.792,0.625,103.967,4
0.144,0.1159999999999999,58.048,3
0.878,0.626,105.046,4
0.626,0.565,116.61,4
0.1169999999999999,0.195,77.14,1
0.629,0.1159999999999999,62.227,4
0.797,0.446,149.988,4
0.3929999999999999,0.0627,73.40899999999999,3
0.208,0.102,84.71700000000001,3
0.5429999999999999,0.991,150.031,4
0.7340000000000001,0.909,95.989,4
0.267,0.00486,72.933,4
0.747,0.537,102.012,4
0.48,0.8909999999999999,123.961,4
0.67,0.7020000000000001,176.977,3
0.262,0.575,79.236,4
0.3329999999999999,0.0856,172.861,3
0.107,0.0125,90.673,3
0.449,0.0768,71.32,4
0.728,0.019,110.008,3
0.523,0.303,110.567,5
0.414,0.161,159.375,4
0.175,0.00355,87.165,4
0.743,0.8370000000000001,103.072,4
0.488,0.139,79.91199999999999,4
0.5920000000000001,0.426,107.747,4
0.5670000000000001,0.267,110.011,4
0.789,0.151,75.035,4
0.144,0.0923,172.44799999999998,3
0.439,0.00257,131.858,3
0.441,0.5379999999999999,169.676,4
0.49,0.618,99.7,4
0.418,0.0368,111.355,4
0.249,0.129,70.59,5
0.521,0.000698,66.932,4
0.73,0.703,138.113,4
0.119,0.0425,176.675,3
0.6559999999999999,0.932,130.936,4
0.496,0.00421,71.416,4
0.626,0.626,136.463,5
0.631,0.327,99.83,4
0.5920000000000001,0.4379999999999999,67.445,4
0.76,0.64,165.94,4
0.505,0.258,141.003,4
0.517,0.397,100.005,4
0.442,0.0982,79.875,4
0.188,0.0259,78.517,4
0.488,0.545,175.884,3
0.369,0.64,82.171,4
0.556,0.8640000000000001,105.143,4
0.738,0.0534,102.007,4
0.248,0.0274,68.533,3
0.181,0.0863,70.907,4
0.6809999999999999,0.422,79.971,3
0.324,0.0933,91.406,3
0.294,0.0379,69.892,3
0.126,0.204,78.206,3
0.503,0.36,136.132,4
0.337,0.0792,82.251,4
0.49,0.6940000000000001,170.903,4
0.735,0.284,103.0,4
0.7070000000000001,0.161,159.914,3
0.418,0.721,135.088,4
0.235,0.0272,96.095,4
0.407,0.0080299999999999,81.958,4
0.77,0.505,171.798,4
0.669,0.8759999999999999,133.001,4
0.628,0.675,178.87,4
0.653,0.452,83.43299999999999,4
0.8440000000000001,0.7240000000000001,88.12,4
0.0939,0.733,82.675,4
0.4529999999999999,0.441,84.67200000000001,4
0.535,0.408,121.961,3
0.58,0.193,141.938,4
0.358,0.3829999999999999,202.794,4
0.6629999999999999,0.387,83.022,4
0.894,0.118,140.09,3
0.639,0.381,89.897,4
0.718,0.73,122.904,4
0.514,0.0134,74.01,4
0.665,0.736,124.88,4
0.87,0.6759999999999999,115.369,4
0.711,0.411,73.997,4
0.32,0.207,179.514,3
0.619,0.603,127.432,4
0.787,0.61,114.033,4
0.67,0.3979999999999999,125.983,4
0.612,0.291,170.06400000000002,4
0.728,0.596,101.04,4
0.7809999999999999,0.445,78.998,4
0.426,0.584,193.437,4
0.141,0.1369999999999999,85.479,4
0.423,0.3829999999999999,39.553,4
0.522,0.0945,94.084,3
0.733,0.65,110.003,4
0.163,0.0998,129.998,4
0.379,0.059,71.417,4
0.659,0.281,108.287,4
0.529,0.591,96.027,4
0.579,0.304,129.86700000000002,4
0.833,0.918,128.023,4
0.7140000000000001,0.201,115.968,4
0.685,0.7090000000000001,93.047,4
0.7240000000000001,0.255,120.186,4
0.652,0.8909999999999999,179.604,4
0.251,0.946,140.059,4
0.728,0.4679999999999999,135.011,4
0.8420000000000001,0.7340000000000001,137.958,4
0.474,0.407,97.808,4
0.492,0.93,126.039,4
0.16,0.379,70.733,1
0.5710000000000001,0.172,90.972,4
0.237,0.0111,100.812,4
0.306,0.54,75.382,4
0.74,0.133,73.982,4
0.5870000000000001,0.486,94.034,4
0.583,0.599,82.031,4
0.322,0.0998,102.019,4
0.32,0.0144,165.704,3
0.425,0.138,151.097,3
0.547,0.43,114.729,4
0.595,0.8440000000000001,127.981,4
0.5329999999999999,0.7609999999999999,122.777,4
0.363,0.286,80.86,3
0.83,0.8370000000000001,115.976,4
0.498,0.804,166.054,4
0.402,0.205,118.59,4
0.652,0.0033799999999999,120.019,4
0.616,0.614,141.30200000000002,3
0.215,0.0441,94.123,4
0.6920000000000001,0.585,122.0,4
0.342,0.512,113.244,3
0.285,0.0965,88.021,4
0.483,0.715,110.089,4
0.473,0.0675,63.229,4
0.299,0.99,110.313,4
0.502,0.2,126.271,4
0.374,0.7979999999999999,152.058,4
0.249,0.804,155.066,4
0.6,0.6759999999999999,88.928,4
0.748,0.551,113.535,4
0.3989999999999999,0.0109,104.839,3
0.291,0.0181,80.09100000000001,4
0.486,0.8959999999999999,123.967,4
0.484,0.991,167.035,4
0.83,0.319,120.017,4
0.6509999999999999,0.48,99.979,1
0.166,0.562,79.192,4
0.631,0.599,128.007,4
0.563,0.535,94.574,4
0.0595,0.139,50.682,4
0.474,0.917,152.113,4
0.0596,0.00121,62.51,5
0.59,0.969,105.022,4
0.7509999999999999,0.8340000000000001,95.053,4
0.664,0.5529999999999999,87.009,4
0.579,0.7759999999999999,136.04399999999998,4
0.701,0.411,92.94,4
0.39,0.31,177.515,4
0.679,0.879,126.079,4
0.446,0.065,69.751,4
0.6809999999999999,0.372,91.873,4
0.7020000000000001,0.659,122.054,4
0.1669999999999999,0.998,147.111,3
0.361,0.218,114.476,4
0.437,0.223,150.692,3
0.214,0.215,205.359,3
0.32,0.0948,121.581,4
0.633,0.96,126.998,4
0.657,0.0104,84.286,3
0.595,0.952,160.003,4
0.48,0.39,110.7,4
0.637,0.843,109.012,4
0.628,0.953,111.134,4
0.642,0.546,115.048,3
0.831,0.638,95.034,4
0.211,0.0408,57.376000000000005,4
0.537,0.763,180.00099999999998,4
0.512,0.0371,111.192,4
0.604,0.344,100.987,1
0.914,0.4029999999999999,114.92,4
0.684,0.0364,155.92700000000002,3
0.195,0.0669,70.65,4
0.639,0.727,170.019,4
0.477,0.0787,109.044,4
0.64,0.863,81.003,4
0.228,0.999,108.354,5
0.8170000000000001,0.76,104.014,4
0.542,0.905,153.398,4
0.7829999999999999,0.396,85.086,4
0.8,0.773,103.911,4
0.862,0.72,129.972,4
0.433,0.152,109.844,4
0.878,0.595,122.037,4
0.654,0.42,82.02600000000001,4
0.0623,0.0116,65.057,3
0.206,0.0132,74.014,3
0.24,0.0646,120.104,4
0.7879999999999999,0.745,104.969,4
0.629,0.178,100.016,4
0.632,0.278,110.212,4
0.638,0.813,112.986,4
0.726,0.7709999999999999,89.98299999999999,4
0.799,0.672,114.754,4
0.153,0.0186,82.152,4
0.591,0.888,147.856,4
0.349,0.0221,75.096,4
0.4,0.631,82.71799999999999,4
0.617,0.207,129.997,3
0.41,0.0105,65.255,3
0.351,0.0767,73.848,4
0.4379999999999999,0.291,171.585,4
0.5870000000000001,0.35,74.479,4
0.5429999999999999,0.5489999999999999,133.755,4
0.654,0.528,82.014,4
0.836,0.484,95.941,4
0.611,0.4479999999999999,98.538,4
0.7120000000000001,0.75,100.017,4
0.489,0.037,50.302,5
0.536,0.7040000000000001,103.134,4
0.552,0.485,71.548,4
0.622,0.474,109.966,3
0.665,0.991,152.596,4
0.591,0.653,161.726,4
0.168,0.429,64.014,4
0.588,0.696,99.808,4
0.8140000000000001,0.862,132.814,4
0.541,0.318,171.937,4
0.3829999999999999,0.111,100.872,4
0.581,0.856,169.90200000000002,4
0.746,0.1009999999999999,59.994,4
0.589,0.684,112.592,5
0.608,0.3939999999999999,169.989,4
0.123,0.0202,68.339,4
0.485,0.313,81.14699999999999,4
0.6729999999999999,0.7040000000000001,86.919,4
0.1369999999999999,0.322,140.889,4
0.578,0.509,148.014,4
0.8590000000000001,0.677,128.001,4
0.446,0.0311,103.643,4
0.687,0.432,155.981,4
0.408,0.0241,138.066,4
0.302,0.1939999999999999,74.37100000000001,3
0.677,0.6729999999999999,100.042,4
0.296,0.00896,69.44,3
0.715,0.476,82.00200000000001,4
0.826,0.754,89.985,4
0.32,0.0139999999999999,70.411,3
0.759,0.639,128.01,4
0.6559999999999999,0.551,114.108,4
0.593,0.74,118.008,4
0.8170000000000001,0.552,102.011,4
0.688,0.251,124.818,4
0.667,0.878,107.024,4
0.469,0.537,124.193,1
0.347,0.0183,71.763,3
0.59,0.598,202.122,4
0.542,0.321,80.0,4
0.584,0.217,70.768,4
0.919,0.265,134.112,4
0.76,0.555,98.066,4
0.68,0.888,90.076,4
0.655,0.721,149.9,4
0.63,0.316,180.125,4
0.7929999999999999,0.899,124.986,4
0.735,0.662,87.999,4
0.407,0.0132,72.79899999999999,3
0.55,0.0547,63.461000000000006,4
0.557,0.835,106.848,4
0.488,0.493,79.442,4
0.6940000000000001,0.6559999999999999,131.684,4
0.655,0.789,92.968,4
0.741,0.931,125.011,4
0.4579999999999999,0.126,91.844,4
0.37,0.624,150.053,4
0.27,0.00498,68.164,4
0.799,0.352,83.564,4
0.6759999999999999,0.609,142.037,4
0.797,0.86,124.033,4
0.7170000000000001,0.653,106.966,4
0.5720000000000001,0.6729999999999999,106.024,4
0.136,0.195,86.037,1
0.759,0.54,116.947,4
0.248,0.33,73.627,4
0.191,0.0222,70.883,4
0.875,0.539,115.004,4
0.6990000000000001,0.133,80.0,4
0.1889999999999999,0.00216,69.115,5
0.746,0.283,82.008,4
0.535,0.797,148.835,4
0.519,0.46,132.082,4
0.769,0.433,94.036,4
0.4579999999999999,0.0273,69.283,4
0.39,0.91,162.253,4
0.284,0.637,92.045,4
0.58,0.596,120.323,4
0.625,0.8140000000000001,144.991,4
0.634,0.326,99.856,4
0.6459999999999999,0.3389999999999999,75.997,4
0.8590000000000001,0.77,155.025,4
0.584,0.4029999999999999,112.966,4
0.315,0.0964,139.757,3
0.624,0.585,95.003,4
0.26,0.00205,71.195,4
0.578,0.727,170.593,4
0.544,0.184,95.797,4
0.821,0.799,108.97,1
0.607,0.991,87.977,4
0.664,0.705,122.016,4
0.914,0.517,98.116,4
0.639,0.539,94.893,4
0.7140000000000001,0.8029999999999999,168.04,4
0.174,0.264,92.28,3
0.642,0.491,91.028,4
0.175,0.156,78.87100000000001,4
0.341,0.133,64.829,4
0.157,0.271,77.07,3
0.7040000000000001,0.94,137.909,4
0.545,0.246,110.1,4
0.0851,0.045,67.892,5
0.2019999999999999,0.285,73.016,1
0.931,0.745,123.965,4
0.589,0.564,76.53699999999999,4
0.441,0.402,183.647,3
0.613,0.488,90.04299999999999,3
0.426,0.521,165.09099999999998,3
0.6940000000000001,0.705,122.091,4
0.4029999999999999,0.0472,79.6,4
0.621,0.601,116.735,5
0.523,0.341,77.487,4
0.595,0.379,92.006,4
0.516,0.1,158.085,4
0.513,0.262,108.383,4
0.522,0.0104,71.095,4
0.745,0.915,149.971,4
0.256,0.0368,120.049,3
0.436,0.584,164.141,4
0.748,0.498,110.782,4
0.354,0.375,173.96099999999998,3
0.512,0.943,163.128,4
0.594,0.331,104.96,4
0.8240000000000001,0.601,142.988,4
0.779,0.307,79.96300000000001,4
0.0857,0.182,62.67100000000001,4
0.475,0.105,54.727,4
0.434,0.000953,64.01,4
0.5479999999999999,0.5539999999999999,79.918,4
0.716,0.7,75.528,4
0.59,0.868,184.348,4
0.406,0.0246,89.01100000000001,4
0.956,0.795,121.294,4
0.8059999999999999,0.462,92.726,4
0.76,0.738,100.037,4
0.742,0.625,114.902,4
0.815,0.375,107.586,4
0.708,0.8059999999999999,80.033,4
0.799,0.868,97.016,4
0.422,0.537,96.198,4
0.471,0.494,79.255,4
0.1639999999999999,0.0457,130.96,3
0.591,0.963,125.03,4
0.6829999999999999,0.5329999999999999,124.571,4
0.643,0.39,94.08,4
0.35,0.096,60.6,4
0.7090000000000001,0.5,140.342,5
0.222,0.0326,156.849,1
0.688,0.411,80.699,4
0.799,0.597,110.001,4
0.307,0.7909999999999999,193.356,4
0.4429999999999999,0.7809999999999999,71.84100000000001,4
0.799,0.345,90.417,4
0.544,0.7559999999999999,125.278,4
0.657,0.258,80.017,4
0.38,0.115,129.47299999999998,4
0.573,0.691,129.946,4
0.537,0.746,170.062,4
0.141,0.0282,145.22,3
0.619,0.936,129.999,4
0.706,0.935,130.001,4
0.159,0.421,54.386,4
0.754,0.647,114.954,4
0.745,0.7070000000000001,131.306,4
0.687,0.514,145.921,4
0.732,0.669,150.002,4
0.599,0.785,140.046,4
0.622,0.191,134.85299999999998,4
0.813,0.557,83.012,4
0.489,0.757,168.00400000000002,4
0.8370000000000001,0.948,111.028,4
0.5720000000000001,0.447,130.02100000000002,4
0.823,0.753,95.045,4
0.58,0.0721,94.284,4
0.7759999999999999,0.599,121.997,4
0.32,1.0,68.47800000000001,5
0.5770000000000001,0.677,92.007,4
0.534,0.186,67.985,4
0.708,0.6829999999999999,123.602,4
0.8029999999999999,0.585,105.017,4
0.7709999999999999,0.888,101.285,3
0.5589999999999999,0.1939999999999999,84.095,4
0.6659999999999999,0.85,105.022,4
0.508,0.8340000000000001,139.131,4
0.261,0.0149,75.296,4
0.413,0.0905,122.064,3
0.305,0.0167,166.454,4
0.427,0.706,175.856,4
0.785,0.43,85.99,4
0.721,0.302,88.461,4
0.753,0.564,96.995,4
0.492,0.932,148.93,4
0.42,0.0118,98.156,3
0.623,0.451,110.024,4
0.1009999999999999,0.0509,83.025,4
0.12,0.0741,75.089,3
0.422,0.174,95.089,4
0.6729999999999999,0.758,135.95600000000002,4
0.7040000000000001,0.544,120.717,4
0.62,0.944,127.994,4
0.407,0.0178,62.191,3
0.502,0.0152,76.811,3
0.759,0.899,106.968,4
0.883,0.5529999999999999,132.055,3
0.2289999999999999,0.985,100.456,4
0.637,0.28,97.946,4
0.6509999999999999,0.349,80.883,4
0.578,0.268,102.943,4
0.69,0.784,106.066,4
0.6890000000000001,0.521,95.055,4
0.53,0.903,129.983,4
0.354,0.0929,84.92399999999999,4
0.703,0.904,124.03,4
0.0901,0.0531,75.433,4
0.396,0.753,111.865,4
0.492,0.0221,65.191,4
0.307,0.635,166.97299999999998,4
0.768,0.908,120.042,4
0.675,0.899,123.034,4
0.6459999999999999,0.887,110.963,4
0.168,0.928,122.913,4
0.653,0.7559999999999999,112.516,4
0.691,0.754,90.842,4
0.784,0.91,125.025,4
0.8420000000000001,0.7340000000000001,137.958,4
0.2769999999999999,0.125,82.441,3
0.5529999999999999,0.537,112.432,4
0.509,0.88,160.04399999999998,4
0.581,0.584,179.954,4
0.5,0.638,81.145,4
0.428,0.493,111.795,4
0.652,0.557,150.07299999999998,4
0.42,0.0174,70.399,5
0.54,0.0743,95.022,4
0.73,0.8059999999999999,97.0,4
0.5579999999999999,0.361,98.578,4
0.7440000000000001,0.865,117.997,4
0.672,0.521,96.952,4
0.59,0.835,118.018,3
0.578,0.84,97.096,4
0.416,0.363,140.061,5
0.634,0.862,95.989,4
0.0752,0.0176,177.642,4
0.872,0.6409999999999999,134.961,4
0.579,0.6609999999999999,83.697,4
0.67,0.623,78.954,4
0.295,0.924,171.94099999999997,4
0.508,0.826,120.854,4
0.758,0.655,127.141,4
0.7759999999999999,0.5820000000000001,92.032,4
0.475,0.322,93.503,4
0.6559999999999999,0.49,139.998,5
0.6920000000000001,0.711,125.135,4
0.32,0.00892,91.366,4
0.56,0.602,139.994,4
0.618,0.441,116.2,3
0.877,0.8640000000000001,127.988,4
0.633,0.222,128.032,4
0.631,0.715,135.826,4
0.621,0.882,126.014,4
0.622,0.3939999999999999,80.013,4
0.6940000000000001,0.557,104.759,4
0.752,0.488,136.041,4
0.657,0.203,74.995,4
0.5710000000000001,0.755,107.951,4
0.6709999999999999,0.313,113.976,1
0.369,0.121,72.513,4
0.534,0.657,134.985,4
0.716,0.7829999999999999,95.992,4
0.6920000000000001,0.8,148.05,4
0.483,0.858,188.055,4
0.614,0.275,130.875,3
0.6629999999999999,0.913,187.552,3
0.16,0.0529,60.286,4
0.618,0.7929999999999999,101.015,4
0.332,0.0111,94.045,4
0.495,0.527,208.067,4
0.153,0.0186,82.152,4
0.418,0.42,84.094,4
0.5529999999999999,0.747,90.012,4
0.7509999999999999,0.449,79.079,4
0.631,0.0615,73.235,4
0.222,0.128,204.197,4
0.135,0.955,198.782,4
0.124,0.243,77.865,4
0.11,0.981,94.627,3
0.357,0.136,155.585,5
0.523,0.341,77.487,4
0.674,0.807,140.056,4
0.474,0.118,98.095,4
0.519,0.493,151.269,4
0.82,0.452,117.401,4
0.6829999999999999,0.6759999999999999,125.008,4
0.62,0.966,112.969,3
0.541,0.2,173.94299999999998,4
0.768,0.875,116.979,4
0.0873,0.105,83.221,4
0.461,0.716,103.884,4
0.775,0.825,139.091,4
0.359,0.325,100.645,4
0.3,0.353,134.912,3
0.498,0.721,140.02700000000002,4
0.501,0.261,149.97799999999998,3
0.847,0.86,100.007,4
0.7020000000000001,0.735,105.177,4
0.186,0.995,68.104,3
0.483,0.256,139.904,3
0.407,0.875,175.97400000000002,4
0.745,0.6509999999999999,94.096,4
0.569,0.271,91.888,4
0.441,0.0968,95.405,4
0.619,0.617,149.95600000000002,4
0.594,0.206,129.875,4
0.585,0.272,98.116,4
0.687,0.8859999999999999,112.073,4
0.6809999999999999,0.45,169.982,4
0.551,0.715,100.314,4
0.356,0.401,142.945,5
0.7829999999999999,0.789,124.012,4
0.685,0.46,96.876,3
0.522,0.0945,94.084,3
0.828,0.492,120.151,4
0.7909999999999999,0.754,125.014,4
0.362,0.1369999999999999,91.935,4
0.509,0.6890000000000001,170.08700000000002,4
0.6559999999999999,0.4529999999999999,144.942,4
0.6970000000000001,0.81,125.979,4
0.6409999999999999,0.894,109.823,4
0.667,0.178,80.01899999999999,4
0.736,0.802,144.005,4
0.7659999999999999,0.536,106.981,4
0.556,0.419,122.073,4
0.457,0.941,154.03799999999998,4
0.526,0.5589999999999999,101.311,4
0.705,0.644,111.057,4
0.8109999999999999,0.5870000000000001,110.027,4
0.359,0.497,99.186,3
0.149,0.206,79.764,4
0.4579999999999999,0.1369999999999999,80.824,4
0.882,0.887,133.993,4
0.804,0.38,168.283,4
0.628,0.698,89.976,4
0.0628,0.284,53.613,4
0.2339999999999999,0.943,114.823,4
0.523,0.441,171.24599999999998,4
0.418,0.28,110.492,4
0.679,0.45,95.047,4
0.242,0.87,127.01,4
0.716,0.718,100.934,4
0.287,0.376,66.307,4
0.316,0.0118,61.415,4
0.5379999999999999,0.6829999999999999,159.90200000000002,4
0.588,0.7020000000000001,124.909,4
0.6940000000000001,0.685,158.83100000000002,4
0.6729999999999999,0.902,100.012,4
0.73,0.767,122.018,4
0.449,0.00631,69.325,5
0.2789999999999999,0.00461,69.813,5
0.7979999999999999,0.6920000000000001,126.004,4
0.5770000000000001,0.2739999999999999,148.095,4
0.633,0.433,97.527,4
0.529,0.511,106.491,4
0.183,0.872,118.131,1
0.637,0.357,98.004,3
0.568,0.474,116.728,4
0.877,0.603,141.937,4
0.57,0.51,76.919,4
0.765,0.601,85.928,4
0.0927,0.26,80.043,3
0.754,0.385,176.014,4
0.7190000000000001,0.758,147.023,4
0.4039999999999999,0.185,137.629,4
0.2239999999999999,0.0265,81.36399999999999,3
0.688,0.758,77.906,4
0.623,0.401,180.08599999999998,4
0.268,0.018,62.351000000000006,4
0.7809999999999999,0.67,127.99,4
0.188,0.0767,76.22,3
0.371,0.256,195.674,4
0.469,0.0862,139.928,4
0.8140000000000001,0.862,132.814,4
0.6859999999999999,0.372,118.562,4
0.647,0.402,114.039,4
0.609,0.0172,68.619,4
0.809,0.843,125.999,4
0.741,0.853,123.998,4
0.643,0.382,139.974,4
0.607,0.322,174.08599999999998,4
0.83,0.715,143.005,4
0.526,0.7659999999999999,83.611,4
0.537,0.7120000000000001,159.871,4
0.728,0.878,126.59,4
0.7240000000000001,0.698,124.013,4
0.67,0.858,120.0,4
0.427,0.11,58.555,4
0.512,0.304,126.078,5
0.779,0.8809999999999999,125.009,4
0.532,0.294,168.38299999999998,3
0.589,0.424,119.823,4
0.7490000000000001,0.382,92.48,4
0.59,0.5760000000000001,123.339,4
0.613,0.6679999999999999,163.993,4
0.836,0.823,95.092,4
0.585,0.632,90.957,1
0.763,0.147,144.158,4
0.384,0.0117,100.713,3
0.42,0.466,78.78699999999999,4
0.632,0.3779999999999999,125.128,4
0.535,0.578,138.31,4
0.653,0.809,92.213,4
0.514,0.263,83.72399999999999,4
0.5770000000000001,0.0346,102.804,5
0.848,0.768,118.961,4
0.851,0.5760000000000001,151.834,4
0.43,0.74,137.97799999999998,4
0.851,0.7759999999999999,95.995,4
0.784,0.802,124.941,4
0.8420000000000001,0.691,122.952,4
0.223,0.00293,59.193000000000005,4
0.497,0.44,134.02200000000002,3
0.308,0.19,94.762,4
0.8170000000000001,0.826,122.084,4
0.517,0.206,80.40100000000001,4
0.56,0.857,110.544,4
0.7140000000000001,0.7979999999999999,119.017,4
0.792,0.2319999999999999,89.964,4
0.452,0.0238,109.71,4
0.306,0.132,78.46,4
0.5489999999999999,0.65,90.037,4
0.7340000000000001,0.563,203.905,4
0.703,0.306,86.022,4
0.7020000000000001,0.825,102.977,4
0.5920000000000001,0.39,142.983,3
0.6579999999999999,0.228,98.285,1
0.485,0.441,99.913,4
0.7909999999999999,0.937,126.009,4
0.544,0.417,95.156,3
0.879,0.693,133.231,4
0.735,0.836,140.02,4
0.522,0.256,76.34899999999999,4
0.594,0.108,75.428,1
0.251,0.0119,141.14,5
0.6579999999999999,0.644,141.833,4
0.805,0.584,86.023,4
0.612,0.7809999999999999,148.017,4
0.647,0.795,127.992,4
0.306,0.213,89.545,4
0.5529999999999999,0.868,140.047,4
0.701,0.579,93.096,4
0.5670000000000001,0.434,82.459,4
0.414,0.428,145.075,4
0.531,0.281,173.88099999999997,3
0.74,0.337,103.002,4
0.8270000000000001,0.73,95.003,4
0.7659999999999999,0.767,93.029,4
0.848,0.637,96.988,4
0.7170000000000001,0.8909999999999999,84.881,4
0.767,0.2239999999999999,128.048,4
0.5539999999999999,0.851,128.10299999999998,4
0.695,0.369,75.021,4
0.578,0.962,150.059,4
0.647,0.075,114.98,4
0.4679999999999999,0.0314,129.77700000000002,4
0.263,0.182,124.776,3
0.145,0.275,105.263,5
0.79,0.853,124.998,4
0.738,0.813,138.993,4
0.296,0.0179,73.942,4
0.608,0.92,140.018,4
0.359,0.972,62.914,4
0.475,0.461,73.994,4
0.539,0.578,172.00099999999998,4
0.6459999999999999,0.784,108.84,4
0.492,0.0295,66.499,3
0.664,0.586,102.991,4
0.497,0.4479999999999999,143.493,3
0.721,0.496,131.969,3
0.471,0.675,125.313,4
0.764,0.738,167.88099999999997,4
0.7,0.785,89.611,4
0.732,0.4579999999999999,98.938,4
0.527,0.838,117.454,4
0.904,0.723,145.013,4
0.605,0.574,129.44899999999998,4
0.54,0.419,79.203,4
0.487,0.129,99.991,4
0.575,0.435,145.91,4
0.708,0.648,143.955,4
0.738,0.861,131.98,4
0.507,0.0504,140.656,4
0.716,0.644,115.053,4
0.665,0.581,176.05700000000002,4
0.504,0.667,129.085,4
0.7020000000000001,0.773,106.007,4
0.5579999999999999,0.451,150.00799999999998,4
0.706,0.735,119.969,4
0.493,0.46,79.923,3
0.805,0.919,94.993,4
0.645,0.665,94.115,4
0.209,0.0692,68.543,3
0.7290000000000001,0.628,110.011,4
0.68,0.622,77.671,3
0.763,0.742,98.145,4
0.6890000000000001,0.419,94.034,4
0.625,0.527,187.467,3
0.134,0.0529,176.965,4
0.63,0.928,123.963,4
0.612,0.28,72.795,4
0.84,0.7659999999999999,94.018,4
0.741,0.3879999999999999,126.819,4
0.655,0.606,110.061,4
0.812,0.595,90.005,4
0.826,0.624,142.02700000000002,4
0.779,0.763,130.04399999999998,4
0.7070000000000001,0.802,127.732,4
0.599,0.957,103.68,4
0.618,0.711,119.947,4
0.1159999999999999,0.0654,165.424,4
0.445,0.631,143.846,4
0.256,0.6409999999999999,203.006,4
0.684,0.823,91.048,4
0.586,0.677,144.001,4
0.532,0.386,119.93,3
0.435,0.155,128.532,3
0.161,0.00825,74.711,4
0.684,0.1119999999999999,117.552,3
0.428,0.0298,75.262,4
0.508,0.782,94.062,4
0.8420000000000001,0.488,126.02,4
0.6859999999999999,0.867,133.05700000000002,4
0.628,0.551,136.899,4
0.485,0.645,124.627,4
0.341,0.684,135.952,4
0.78,0.288,90.107,4
0.6940000000000001,0.77,125.905,4
0.356,0.535,136.048,4
0.493,0.13,109.852,4
0.593,0.74,109.986,4
0.647,0.421,104.996,4
0.38,0.264,148.235,4
0.8290000000000001,0.622,129.969,4
0.904,0.498,132.99200000000002,4
0.84,0.7490000000000001,77.987,4
0.457,0.106,163.61,1
0.542,0.321,80.0,4
0.0797,0.1119999999999999,76.434,4
0.5539999999999999,0.932,170.21,4
0.88,0.483,124.009,4
0.759,0.613,90.971,4
0.6990000000000001,0.83,92.855,4
0.782,0.589,90.438,4
0.178,0.18,68.512,4
0.461,0.855,143.918,4
0.176,0.0226,125.535,3
0.7809999999999999,0.6829999999999999,100.005,4
0.286,0.445,50.827,4
0.649,0.758,124.025,4
0.792,0.912,111.963,4
0.643,0.344,144.171,4
0.084,0.0848,171.05200000000002,4
0.445,0.498,179.579,3
0.585,0.39,109.514,4
0.586,0.625,188.345,4
0.687,0.2339999999999999,95.023,4
0.551,0.288,75.02,4
0.644,0.0795,93.654,4
0.677,0.6679999999999999,95.979,4
0.659,0.122,92.521,4
0.283,0.176,114.637,4
0.26,0.0327,91.839,3
0.12,0.0585,78.66199999999999,5
0.18,0.0276,123.454,3
0.508,0.482,157.951,4
